instance_id,wrapping,parser,select,status,fmt,recovered_gold,note
Knio__dominate.9082227e.combine_file__lfhwmvs5,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Knio__dominate.9082227e.combine_file__lfhwmvs5,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Knio__dominate.9082227e.combine_file__lfhwmvs5,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Knio__dominate.9082227e.combine_file__lfhwmvs5,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Knio__dominate.9082227e.combine_file__lfhwmvs5,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw,strict,last,diff_parse_success,raw,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw,fallback,last,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw,fallback,first,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw,baseline,last,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
Knio__dominate.9082227e.func_basic__hcxbqwpj,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
Knio__dominate.9082227e.func_basic__hcxbqwpj,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Knio__dominate.9082227e.func_basic__hcxbqwpj,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
Knio__dominate.9082227e.func_basic__hcxbqwpj,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
Knio__dominate.9082227e.func_basic__hcxbqwpj,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,search_replace,strict,last,no_patch,none,False,no diff signature
Knio__dominate.9082227e.func_basic__hcxbqwpj,search_replace,markdown,last,diff_parse_success,search_replace,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,search_replace,fallback,last,diff_parse_success,search_replace,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,search_replace,fallback,first,diff_parse_success,search_replace,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,search_replace,baseline,last,diff_parse_success,search_replace,True,
Knio__dominate.9082227e.func_basic__hcxbqwpj,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -9 +9, body -8 +8)"
Knio__dominate.9082227e.func_basic__hcxbqwpj,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -9 +9, body -8 +8)"
Knio__dominate.9082227e.func_basic__hcxbqwpj,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -9 +9, body -8 +8)"
Knio__dominate.9082227e.func_basic__hcxbqwpj,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -9 +9, body -8 +8)"
Knio__dominate.9082227e.func_basic__hcxbqwpj,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -9 +9, body -8 +8)"
Knio__dominate.9082227e.func_basic__hcxbqwpj,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw,strict,last,diff_parse_success,raw,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw,fallback,last,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw,fallback,first,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw,baseline,last,diff_parse_success,raw_git,False,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,prose_before_raw,baseline,last,diff_parse_success,raw_git,False,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,search_replace,strict,last,no_patch,none,False,no diff signature
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,search_replace,markdown,last,diff_parse_success,search_replace,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,search_replace,fallback,last,diff_parse_success,search_replace,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,search_replace,fallback,first,diff_parse_success,search_replace,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,search_replace,baseline,last,diff_parse_success,search_replace,True,
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -7 +7, body -5 +5)"
agronholm__exceptiongroup.0b4f4937.combine_module__1bpeot65,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw,strict,last,diff_parse_success,raw,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw,fallback,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw,fallback,first,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw,baseline,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
Suor__funcy.207a7810.combine_file__hrj9q0oi,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__hrj9q0oi,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__hrj9q0oi,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__hrj9q0oi,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
Suor__funcy.207a7810.combine_file__hrj9q0oi,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,search_replace,strict,last,no_patch,none,False,no diff signature
Suor__funcy.207a7810.combine_file__hrj9q0oi,search_replace,markdown,last,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,search_replace,fallback,last,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,search_replace,fallback,first,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,search_replace,baseline,last,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__hrj9q0oi,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -10 +10, body -8 +8)"
Suor__funcy.207a7810.combine_file__hrj9q0oi,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -10 +10, body -8 +8)"
Suor__funcy.207a7810.combine_file__hrj9q0oi,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -10 +10, body -8 +8)"
Suor__funcy.207a7810.combine_file__hrj9q0oi,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -10 +10, body -8 +8)"
Suor__funcy.207a7810.combine_file__hrj9q0oi,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -10 +10, body -8 +8)"
Suor__funcy.207a7810.combine_file__hrj9q0oi,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_diff,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_diff,markdown,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_diff,fallback,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_diff,fallback,first,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_diff,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_diff,baseline,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_python_lang,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_python_lang,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_python_lang,fallback,last,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_python_lang,fallback,first,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_python_lang,fallback,concat_distinct,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,fenced_python_lang,baseline,last,diff_parse_success,fenced_any,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw,strict,last,diff_parse_success,raw,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__ek2i9idc,raw,fallback,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw,fallback,first,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw,baseline,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw_prose_after,strict,last,diff_parse_fail,raw,False,prose after diff
Suor__funcy.207a7810.combine_file__ek2i9idc,raw_prose_after,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__ek2i9idc,raw_prose_after,fallback,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw_prose_after,fallback,first,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw_prose_after,fallback,concat_distinct,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,raw_prose_after,baseline,last,diff_parse_success,raw_git,False,
Suor__funcy.207a7810.combine_file__ek2i9idc,prose_before_raw,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__ek2i9idc,prose_before_raw,markdown,last,diff_parse_fail,unfenced,False,diff outside a ```diff fence
Suor__funcy.207a7810.combine_file__ek2i9idc,prose_before_raw,fallback,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,prose_before_raw,fallback,first,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,prose_before_raw,fallback,concat_distinct,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,prose_before_raw,baseline,last,diff_parse_success,raw_git,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,crlf_fenced,strict,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,crlf_fenced,markdown,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,crlf_fenced,fallback,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,crlf_fenced,fallback,first,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,crlf_fenced,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,crlf_fenced,baseline,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,two_blocks_example_then_final,strict,last,diff_parse_fail,raw,False,prose before diff
Suor__funcy.207a7810.combine_file__ek2i9idc,two_blocks_example_then_final,markdown,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,two_blocks_example_then_final,fallback,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,two_blocks_example_then_final,fallback,first,diff_parse_success,fenced_diff,False,
Suor__funcy.207a7810.combine_file__ek2i9idc,two_blocks_example_then_final,fallback,concat_distinct,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,two_blocks_example_then_final,baseline,last,diff_parse_success,fenced_diff,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,search_replace,strict,last,no_patch,none,False,no diff signature
Suor__funcy.207a7810.combine_file__ek2i9idc,search_replace,markdown,last,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,search_replace,fallback,last,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,search_replace,fallback,first,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,search_replace,fallback,concat_distinct,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,search_replace,baseline,last,diff_parse_success,search_replace,True,
Suor__funcy.207a7810.combine_file__ek2i9idc,truncated_hunk,strict,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Suor__funcy.207a7810.combine_file__ek2i9idc,truncated_hunk,markdown,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Suor__funcy.207a7810.combine_file__ek2i9idc,truncated_hunk,fallback,last,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Suor__funcy.207a7810.combine_file__ek2i9idc,truncated_hunk,fallback,first,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Suor__funcy.207a7810.combine_file__ek2i9idc,truncated_hunk,fallback,concat_distinct,diff_parse_fail,fenced_diff,False,"hunk count mismatch (header -12 +12, body -10 +10)"
Suor__funcy.207a7810.combine_file__ek2i9idc,truncated_hunk,baseline,last,diff_parse_success,fenced_diff,False,
